"name","x","y","address"
"Усадьба, рубеж ХIХ-ХХ вв.: дом жилой; ворота
","91.681787515515","53.70970572332","г. Минусинск, ул. Подсинская, 71
"
"Дом, в котором с июня 1918 года по август 1919 года, в период колчаковщины, проходили нелегальные собрания Минусинской большевистской организации","91.682791792988","53.709115798953","г. Минусинск, ул. Подсинская, 88
"
"Дом, в котором с 13 сентября 1919 года по 30 января 1920 года находился главный штаб партизанской армии Кравченко и Щетинкина","91.698142661839","53.708736329007","г. Минусинск, ул. Октябрьская, 66
"
"Здание, где в марте-августе 1917 г. размещались первый рабочий клуб Минусинска и в апреле 1917 - мае 1918 г. редакция органа минусинского комитета большевиков - газеты <Товарищ>","91.699217550041","53.70966019821","г. Минусинск, ул. Штабная, 22
"
"Памятник погибшим минусинцам - участникам Великой Отечественной войны 1941-1945 гг. Автор П.О. Ятманов, материал - искусственный камень, 1965 г.","91.684677576008","53.69911313803","г. Минусинск, площадь Победы
"
"Могила Кравченко Александра Диомидовича (1880-1923 гг), главнокомандующего партизанской армией","91.6957853175","53.708925314971","г. Минусинск, площадь им. В.И. Ленина
"
"Скульптура П.Е. Щетинкина. Скульптор Г.Д. Лавров. Материал - искусственный камень, 1951 г.","91.694562167554","53.709287597187","г. Минусинск, сквер им. П.Е. Щетинкина
"
"<Бюст дважды Героя Советского Союза С.И. Кретова>, ск. С.Л. Лебедев, арх. Л.В. Руднев, бронза, гранит, 1951 г.
","91.688059236711","53.710160927208","г. Минусинск, пл. III Интернационала
"
"Бюст Н.М. Мартьянова. Скульптор Г.Д. Лавров. Материал - искусственный камень, 1950 г.","91.688839439237","53.709793862749","г. Минусинск, ул. Ленина, 60, территория Минусинского регионального краеведческого музея им. Н.М. Мартьянова
"
"Могила Чеботаева Петра Ефимовича (1923-1984), полного кавалера ордена Славы","91.695160983467","53.738441227737","г. Минусинск, ул. Городокская, 40, кладбище <Северное-2>, сектор № 57
"
"Церковь Сретенья, 1897 г.","91.704489916043","53.716446079608","г. Минусинск, ул. Кравченко, 69, кладбище <Старое>
"
"Могила Богана Фёдора (погиб в 1919 г.), командира полка партизанской армии Кравченко-Щетинкина","91.705077537347","53.716457799633","г. Минусинск, ул. Кравченко, 69, кладбище <Старое>
"
"Братская могила Исакова Ефима Александровича, командира 1-го батальона Манского полка партизанской армии Кравченко-Щетинкина и Белянина Ильи Андреевича, партизана","91.705594134043","53.716425822739","г. Минусинск, ул. Кравченко, 69, кладбище <Старое>
"
"Могила первого комсомольца города, командира отряда Красной Гвардии И. Колеватова, расстрелянного колчаковцами в 1919 году","91.706028850196","53.716409056532","г. Минусинск, ул. Кравченко, 69, кладбище <Старое>
"
"Братская могила партийно-советских работников, участников борьбы с эсеро-кулацким и белогвардейским мятежом, участников ноябрьских событий 1918 года","91.70629208107","53.716379705056","г. Минусинск, ул. Кравченко, 69, кладбище <Старое>
"
"Могила Мартьянова Николая Михайловича - основателя Минусинского музея, много сделавшего для развития музейного дела в Сибири","91.706888251226","53.716407605975","г. Минусинск, ул. Кравченко, 69, кладбище <Старое>
"
"Могила Шаповалова Терентия Александровича, члена исполкома Минусинского Совета рабочих, крестьянских и солдатских депутатов, замученного колчаковцами в 1918 г.","92.129498394604","53.769083262116","Минусинский район, с. Большая Иня, кладбище"
"Братская могила участников Минусинского восстания, замученных белогвардейцами в ноябре 1918 г., и партизан, погибших в боях с колчаковцами в сентябре 1919 г.","91.819674155802","53.929831972608","Минусинский район, с. Городок, в центре сельского кладбища
"
"Комплекс спиртозавода Данилова, кон. ХIХ - нач. ХХ вв.: здание конторы (дерево); производственный корпус (каменный)
","91.908312168332","53.536620354149","Минусинский район, с. Знаменка,ул. Ленина, 61"
"Братская могила участников Минусинского восстания, расстрелянных колчаковцами в ноябре 1918 г.","91.925814611311","53.966165563696","Минусинский район, с. Кавказское, в сквере в центре села
"
"Дом жилой (дерево), кон. ХIХ в.","92.215777051989","53.80335809479","Минусинский район, д. Малая Иня, ул. Чапаева
"
"Церковь Спасская, 1906-1911 гг.","91.774850375485","53.725712624896","Минусинский район, с. Малая Минуса, ул. Шоссейная, 1а
"
"Дом, в котором с 29 октября по 4 ноября 1897 г. останавливался В.И. Ленин, приезжавший для встречи с политическими ссыльными (утрачен)","92.18275892941","53.867034871977","Минусинский район, с. Тесь"
"Дом жилой, руб. ХIХ–ХХ вв.","92.181920274873","53.869538838291","Минусинский район, с. Тесь, ул. Мира, угол Набережной"
"Усадьба Рогозинского (дерево), 2 пол. ХIХ в.","92.443637711605","53.818468115627","Минусинский район, с. Шошино, ул. Калинина, 53"
"Школа (дерево), 1908 г.","92.438640813897","53.818530670044","Минусинский район
с. Шошино
ул. Хвастанцева
"
"Братская могила участников подавления кулацкого Сережского мятежа в 1920 г.","90.541430633417","55.885665957797","Назаровский район, с. Ильинка
"
"Братская могила участников подавления Сережского мятежа","90.498239557832","55.685565773196","Назаровский район, д. Медведск
"
"Могила Донских Александра Ивановича (1918–1983), Героя Советского Союза","90.440008993617","56.022389998808","Назаровский район, г. Назарово, городское кладбище"
"Братская могила семи советско-партийных работников, погибших при ликвидации сережского контрреволюционного вооружённого мятежа в 1920 году","90.42163388773","56.016502145243","Назаровский район, г. Назарово, 8-ой микрорайон, сооружение 2В
"
"Церковь Богоявления, 1912 г., 1906 г.","91.009190814067","55.835223147655","Назаровский район, с. Подсосное, ул. Школьная, 5а
"
"Братская могила жителей села, погибших в борьбе с кулачеством в 1920-1922 гг.","91.007217729326","55.835405779484","Назаровский район, с. Подсосное
"
"Братская могила партизан, расстрелянных колчаковцами в1918 г.","96.425607186201","56.210359653105","Нижнеингашский район, с. Верхний Ингаш"
"Братская могила коммунистов Бабушкина Андрея Ильича и Зябкова Гавриила, убитых белобандитами в 1921 г.","96.511897729731","56.187671268993","Нижнеингашский район, р. п. Нижний Ингаш
"
"Братская могила борцов за власть Советов, погибших в <Эшелоне смерти> в 1919 г.","96.512776216804","56.187173988402","Нижнеингашский район, р. п. Нижний Ингаш
"
"Памятник первым механизаторам - трактор <СТЗ-ХТЗ>, выпущенный в 1930 г.","96.515915606718","56.190347836657","Нижнеингашский район, р. п. Нижний Ингаш
"
"Братская могила борцов за Советскую власть, погибших в <Эшелоне смерти> в 1918 г.","97.367768627872","56.122332532854","Нижнеингашский район, п. Ключи
"
"Братская могила партизан, расстрелянных колчаковцами в 1919 г.","96.960116916472","56.307754079655","Нижнеингашский район, с. Кучерово
"
"Памятник литовцам, погибшим в июле 1941-1956 гг. в лагерях и ссылке в период сталинских репрессий","97.383663828946","56.330103714939","Нижнеингашский район, п. Ревучий
"
"Могила неизвестного партизана, замученного белобандитами в 1920 г.","96.737184552633","56.374622843971","Нижнеингашский район, с. Соколовка
"
"Могила Тараканова Гавриила Григорьевича первого председателя сельского Совета, расстрелянного кулаками","96.736555554466","56.374126548156","Нижнеингашский район, с. Соколовка"
"Братская могила борцов за Советскую власть, казнённых колчаковцами в сентябре 1919 г.","96.399715338244","56.465811450456","Нижнеингашский район, с. Стретенка
"
"Братская могила 18 повстанцев, расстрелянных колчаковцами в марте 1919 г.","96.887755099342","56.117137766112","Нижнеингашский район, с. Тины"
"Комплекс застройки, 1940-1950 гг.","88.215809353096","69.341924945593","г. Норильск, ул. Севастопольская, 7, площадь Памяти Героев, соор. 1
"
"Ансамбль застройки центра, 1940-1960 гг.:
дом жилой (с башней) на Октябрьской площади, 1951 г.
","88.208039655739","69.341318104796","г. Норильск, Ленинский пр., 1
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой, 1951 г.
","88.206899797055","69.340975225788","г. Норильск, ул. 50 лет Октября, 1
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой (с башней) на Октябрьской площади, 1947 г.
","88.209411792141","69.341436614499","г. Норильск, Ленинский пр., 2
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой, 1951 г.
","88.208477174071","69.342017234902","г. Норильск, Ленинский пр., 3
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой, 1948 г.
","88.209922529287","69.342148501764","г. Норильск, ул. Севастопольская, 2
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с центральным универмагом на Гвардейской площади, 1951 г.
","88.20893279279","69.343661505534","г. Норильск, Ленинский пр., 5
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой, 1948 г.
","88.210212573984","69.342553709964","г. Норильск, ул. Севастопольская, 1
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с кинотеатром <Родина>, 1954 г.
","88.208020262033","69.344757996887","г. Норильск, Ленинский пр., 7
"
"Ансамбль застройки центра, 1940-1960 гг.: дом промышленности, 1958 г.
","88.210313631704","69.343125438372","г. Норильск, пл. Гвардейская, 2
"
"Ансамбль застройки центра, 1940-1960 гг.: дом промышленности (восточный корпус), 1958 г.
","88.211116227373","69.343550199902","г. Норильск, Ленинский пр., 8
"
"Ансамбль застройки центра, 1940-1960 гг.: дворец культуры комбината, 1952 г., 1965 г.
","88.205009144099","69.345103962346","г. Норильск, Ленинский пр., 9
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с гастрономом № 1 на Гвардейской площади, 1952 г.
","88.211146530577","69.344372230287","г. Норильск, Ленинский пр., 10
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с кинотеатром <Победа>, 1956 г.
","88.204781038356","69.346471670518","г. Норильск, Ленинский пр., 11
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с рестораном <Таймыр>, 1954 г.
","88.209271144308","69.34501269356","г. Норильск, Ленинский пр., 12
"
"Ансамбль застройки центра, 1940-1960 гг.:
дом жилой с магазинами, 1957 г.
","88.203652869913","69.347100582412","г. Норильск, Ленинский пр., 13
"
"Дом, в котором в 1950-х гг. жил геолог Урванцев Николай Николаевич, открывший Норильское месторождение полиметаллических руд","88.208006887664","69.345707635754","г. Норильск, Ленинский пр., стр. 14/1
"
"Ансамбль застройки центра, 1940-1960 гг.: кинотеатр им. В.И. Ленина, 1960 г.
","88.208394727581","69.345809619865","г. Норильск, Ленинский пр., 14
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с магазинами, 1956 г.
","88.202323431433","69.347745377768","г. Норильск, Ленинский пр., 15
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с рестораном <Лама>, 1954 г.
","88.206512019643","69.34648205914","г. Норильск, Ленинский пр., 16
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с магазинами, 1957 г.
","88.201253199569","69.348386618153","г. Норильск, Ленинский пр., 17
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с учреждениями, 1957 г.
","88.204902338619","69.34743041167","г. Норильск, Ленинский пр., 18
"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с магазинами, 1960 г.
","88.203865983015","69.348056502774","г. Норильск, Ленинский пр., 20"
"Ансамбль застройки центра, 1940-1960 гг.: дом жилой с учреждениями, 1957 г.
","88.202526126147","69.348679542909","г. Норильск, Ленинский пр., 22
"
"Памятник В.И. Ленину. Скульптор С.Д. Меркулов, архитекторы Непкойницкий В.С., Минский Л.В. Материал - бетон, 1954 г.","88.208459715228","69.340932560401","г. Норильск, район Центральный, Ленинский пр., стр. 2А
"
"Бюст Завенягина А.П. Бюст бронзовый, постамент гранитный, 1960 г.","88.210333187729","69.343174285182","г. Норильск, район Центральный, площадь Гвардейская, 2,
на первом этаже в фойе
"
"Могила Давыдова Василия Иннокентьевича (1920-1968), Героя Советского Союза","88.223926692787","69.352187205879","г. Норильск, район Центральный, территория <Станция Голиково>, стр. 15/1
"
"Могила Ковальчука Дмитрия Андреевича (1919-1958), Героя Советского Союза","88.224411381411","69.351921486151","г. Норильск, район Центральный, территория станции Голиково, стр. № 15/1
"
"Могила Уганина Семёна Артемьевича (1924-1959), Героя Советского Союза","88.224912999646","69.35212854452","г. Норильск, район Центральный, территория станции Голиково, стр. № 15/1
"
"Место, где в 60-м году были открыты залежи медно-никелевых руд, положившие начало разработке Талнахского месторождения","88.441008800491","69.497961779505","г. Норильск, территория Горнолыжный комплекс, соор. 4"
"Место, где в 1749 году горным мастером Иоганом Меттихом впервые был обнаружен метеорит («Палласово железо»). На этом месте в 1981 году установлен памятный знак","91.754748367243","54.98267186228","Новосёловский район, на вершине сопки Метеоритной; водораздел рек Убей и Сисим"
"<Церковь Троицы>, 1845 г.","90.761399459565","55.15519484989","Новосёловский район, с. Бараит, ул. Береговая, 1
"
"Бюст дважды Героя Социалистического Труда К.У. Черненко. Скульптор Л.Е. Кербель, материал бронза, гранит, 1983 г.","90.979024006999","55.001569011612","Новосёловский район, с. Новоселово, на территории районного Дома культуры по ул. Театральная, 11
"
"Могила Русинова Василия Ивановича (1904-1977), Героя Советского Союза","90.95731171865","55.020140789237","Новосёловский район, с. Новоселово, кладбище
"
"Братская могила пяти партизан, расстрелянных 22 января 1919 года колчаковским карательным отрядом","94.197075509183","55.388164929937","Партизанский район, д. Асафьевка, в центре деревни
"
"Братская могила пятнадцати партизан, погибших в бою с колчаковским карательным отрядом в апреле 1919 года","94.333245528128","55.284423714906","Партизанский райо,
с. Вершино-Рыбное, в центре села
"
"Братская могила партизан, погибших в боях с колчаковцами в марте 1919 г.","94.288963930858","55.544020929636","Партизанский район, д. Ной
"
"Братская могила партизан, погибших в бою с колчаковцами в январе 1919 г.","94.370881639651","55.503907938568","Партизанский район, с. Партизанское
"
"Могила командира партизанского отряда Потылицина Д.М., зарубленного шашками колчаковским отрядом в 1919 году","94.393513278616","55.499232309014","Партизанский район, с. Партизанское, в центре села
"
"Могила Буташевича-Петрашевского Михаила Васильевича (1821–1866), видного деятеля русского освободительного движения 50-х гг. XIX в.","92.166120021469","57.819618920781","Пировский район, с. Бельское, общее кладбище"
"Усадьба П.В. Тишевской (дерево), ХIХ в.: дом жилой; амбар; ограда с воротами
","92.466383073905","57.61669431045","Пировский район, д. Игнатово, ул. Советская, 25
"
"Дом жилой пятистенок (дерево), кон. ХIХ в.","92.27640240707","57.619417007952","Пировский район, с. Пировское, ул. Советская, 34"
"Могила Красновых Дмитрия Никифоровича и Хрисанфа Дмитриевича, коммунистов, казнённых колчаковцами 3 января 1919 г.","95.185499925319","55.955999218166","Рыбинский район, в 3 км от с. Большие Ключи, неподалеку от автотрассы «М-53», в березовой роще"
"Могила Медведева Андрея Сидоровича (1882-1919 гг.), первого коммуниста села, казнённого колчаковцами","94.944287863352","56.083961518389","Рыбинский район, с. Малая Камала, кладбище по ул. Большая, 1а
"
"Могила Охоты Андрея Мартыновича (1903-1920 гг.), первого комсомольца села, погибшего от рук кулаков","94.682758515742","55.902768957481","Рыбинский район, д. Налобино, ул. Советская, 15а
"
"Братская могила 13 партизан, расстрелянных колчаковским карательным отрядом в январе 1919 года","94.777582073399","55.775833081747","Рыбинский район, с. Рыбное, ул. Ленина, 4а
"
"Дом, в котором в 1929-1930 гг. жил Герой Советского Союза Кузьмин Георгий Павлович","94.784304053837","55.778385767223","Рыбинский район, с. Рыбное, ул. Партизанская, 4
"
"Братская могила Грибалева и Панкова Ф.К., убитых кулаками в 1920 и 1928 гг.","94.909520165698","55.258446232322","Саянский район, с. Агинское, центр"
"Могила Фомичева Павла Никитовича (1912-1956), Героя Советского Союза","94.907951711228","55.252376040656","Саянский район, с. Агинское, кладбище
"
"Могила Салатова Александра Константиновича (1913-1994), полного кавалера ордена Славы","94.669845851708","55.278505232293","Саянский район, с. Кулижниково, кладбище
"
"Дом, в котором в 1902-1943 гг. родился и жил Герой Советского Союза Корольский Александр Михайлович","93.614013364523","56.395353929881","Сухобузимский район, с. Атаманово, пер. Корольского, 4
"
"Церковь Покровская, 1912 г.","93.70843140038","56.453534519711","Сухобузимский район, с. Большой Балчуг, ул. Центральная, 38а
"
"Мангазин (амбар), кон. ХIХ в.","93.575978496723","56.616048265653","Сухобузимский район, с. Кекур
"
"Могила Черняева Петра Матвеевича (1894-1922 гг.), первого председателя Нахвальского волисполкома, убитого кулаками","93.576189489522","56.616810167832","Сухобузимский район, с. Кекур, ул. Центральная, 24
"
"Братская могила четырех партизан-коммунистов, погибших при ликвидации бандгруппы в 1922 году","93.274815078631","56.499759349959","Сухобузимский район, с. Сухобузимское, у Дома культуры
"
"Братская могила красных дружинников, погибших в боях с белогвардейцами в 1920 г.","93.282007411196","56.50071930736","Сухобузимский район, с. Сухобузимское, парк
"
"Дом Сидельникова, рубеж ХIХ-ХХ вв.","93.280071478585","56.501845881567","Сухобузимский район, с. Сухобузимское, ул. Комсомольская, 20
"
"Дом, в котором жил В.И. Суриков в с.Сухобузимо 1854-1859 гг.","93.283410116977","56.500921251889","Сухобузимский район, с. Сухобузимское, пересечение улиц Сурикова и Ленина
"
"Могила Портнягина Сергея Николаевича (1918-1980), Героя Советского Союза","93.267162429014","56.493261367063","Сухобузимский район, с. Сухобузимское, кладбище
"
"<Покровская церковь>, 1830 г.","93.047559806642","56.550078940493","Сухобузимский район, с. Шила, ул. Ленина, 46
"
"Могила Каштукова Мефодия Петровича, замученного колчаковцами в 1920 году","93.798821506226","56.517388061242","Сухобузимский район, с. Усть-Кан, на окраине села
"
"Братская могила четырнадцати партизан, погибших в Кайтымском бою с колчаковским карательным отрядом Красильникова 28 июня 1919 года","95.480201721382","57.389881453731","Тасеевский район, п. Усть-Кайтым, в 1,5 км на северо-запад от поселка
"
"Братская могила жителей села, расстрелянных колчаковцами в июне 1919 г.","95.481025328599","57.138597882331","Тасеевский район, Фаначетский сельсовет, (бывшая деревня Пронино)
"
"Дом жилой (дер.), 2-я пол. XIX в.","94.889290147316","57.214599811907","Тасеевский район, с. Тасеево, ул. Партизанская, 8
"
"Братская могила партизан и их семей, погибших в борьбе с колчаковским карательным отрядом в феврале 1919 г.","94.898148824432","57.209810682383","Тасеевский район, с. Тасеево, в парке
"
"Братская могила партизан, их семей, погибших в борьбе с колчаковскими войсками в 1918-1919 гг. Захоронения погибших из разных мест были перенесены в село и похоронены в одну могилу","94.892284277758","57.21225914368","Тасеевский район, с. Тасеево, площадь у школы № 1
"
"Дом, в котором в сентябре 1909 года в течение 7 дней жил Ф.Э. Дзержинский, сосланный в Тасеево на вечное поселение","94.894865527681","57.212091497484","Тасеевский район, с. Тасеево, ул. Дзержинского, 2
"
"Дом, в котором в 1919 году работали курсы командиров партизан Северо-Канского фронта","94.892584769072","57.214653452829","Тасеевский район, с. Тасеево, ул. Краснопартизанская, 1"
"Дом, в котором с 12 по 14 января 1929 года останавливался С.М. Буденный, приехав в село для встречи с партизанами","94.892239872853","57.214095479763","Тасеевский район, с. Тасеево, ул. Краснопартизанская, 18"
"Дом, в котором в 1918–1919 гг. работал штаб партизан Северо-Канского фронта","94.89193803797","57.214765104414","Тасеевский район, с. Тасеево, пер. Центральный, 1"
"Братская могила 13 жителей, расстрелянных колчаковцами 19 июля 1919 г.","94.87661534578","57.220605227229","Тасеевский район, с. Тасеево, кладбище
"
"Братская могила тридцати партизан, погибших в феврале и июле 1919 года в боях партизанского соединения Северо-Канского фронта с колчаковскими войсками","94.877242405582","57.220395395647","Тасеевский район, с. Тасеево, на общем кладбище
"
"Братская могила 35 партизан, погибших в июне и сентябре 1919 года в боях с колчаковским карательным отрядом Красильникова","94.83641496783","57.415710943597","Тасеевский район, с. Троицк, в центре села
"
"Братская могила жителей с. Яковлево, расстрелянных колчаковским карательным отрядом в июне 1919 г. за оказание помощи партизанам","94.838144967404","57.424052463041","Тасеевский район, Троицкий сельсовет (на общем кладбище
бывшей деревни Яковлево)
"
"Могила председателя Раздолинского сельсовета Иванова И.А., убитого кулаками в июне 1931 года","94.527150394681","56.990210391025","Тасеевский район, Раздолинский сельсовет, д. Струково, площадь у клуба
"
"Могила Прохорова Ильи Иосифовича (1917–1964), полного кавалера ордена Славы","89.270896896759","56.587008492887","Тюхтетский район, с. Зареченка, кладбище"
"Братская могила борцов за власть Советов, погибших в 1919, 1921, 1930 и 1942 гг.","89.326370542743","56.547033380048","Тюхтетский район, с. Тюхтет"
"Могила Нестерова Кузьмы Константиновича (1922-1991), полного кавалера ордена Славы","89.605500773552","61.043626193252","Туруханский район, с. Ворогово, кладбище
"
"Братская могила членов Красноярского Совета рабочих, солдатских депутатов и местных активистов, расстрелянных колчаковским карательным отрядом в июле 1918 г.","88.004363967067","65.796415624412","Туруханский район, с. Туруханск, берег реки Нижняя Тунгуска
"
"<Туруханский Троицкий монастырь>, 1800 г.","87.97589062299","65.790498463135","Туруханский район, с. Туруханск, ул. Святого Луки Войно-Ясенецкого, 4
"
"Дом, в котором жил, отбывая в 1915-1917 гг. ссылку, Свердлов Яков Михайлович. В доме - мемориальный музей Я.М. Свердлова","87.965383623953","65.791258297459","Туруханский район, с. Туруханск, ул. Свердлова, 26
"
"Дом, в котором в 1914-1916 гг. жил Спандарян Сурен Спандарович","87.965566002714","65.790126018063","Туруханский район, с. Туруханск, ул. Спандаряна, 37
"
"Могила норвежского моряка Тессема - участника полярной Норвежской экспедиции Амундсена на шхуне <Мод>, погибшего в 1920 году","80.555705923368","73.505022879146","Таймырский Долгано-Ненецкий муниципальный район, п. Диксон, проезд Диксон-Водозабор
"
"Могила Бегичева Никифора Алексеевича (1874–1927), исследователя Арктики","80.527620149844","73.509103261464","Таймырский Долгано-Ненецкий муниципальный район, пгт. Диксон, ул. Водопьянова, в районе здания школы (ул. Водопьянова, 17)"
"Братская могила семи североморцев, погибших в бою с фашистским линкором 27 августа 1942 года","80.38863200351","73.509227398716","Таймырский Долгано-Ненецкий муниципальный район, пгт. Диксон
(в районе здания сельского дома культуры по ул. Чкалова, 12)"
"Здание первого радиометцентра, открытого в 1934 г.","80.402444307837","73.506328563717","Таймырский Долгано-Ненецкий муниципальный район, п. Диксон, ул. Папанина, 18
"
"Первый дом на острове Домашнем архипелага Северная Земля, в котором в 1930-1932 гг. зимовала экспедиция Ушакова-Урванцева","92.052718132744","79.567573315795","Таймырский Долгано-Ненецкий муниципальный район, архипелаг Северная Земля, о. Средний, аэропорт
"
"Гурий первой русской полярной экспедиции (1900-1902 гг.) под руководством Толля Эдуарда Васильевича","104.26867626871","77.583124555746","Таймырский Долгано-Ненецкий муниципальный район, полуостров Челюскина, бухта Заря, мыс Чекина
"
"Домик полярной станции, построенный в 1934 году Папаниным Иваном Дмитриевичем","105.00375664551","77.484227633036","Таймырский Долгано-Ненецкий муниципальный район, мыс Челюскина, бухта Мод
"
"Комплекс деревянной застройки, 1930-1940-е гг.","86.168828055767","69.402881690834","Таймырский Долгано-Ненецкий муниципальный район, г. Дудинка, ул. Ленина, участок"
"Здание речного вокзала Дудинского порта, построенное в 1949 г.","86.172228886721","69.40209023977","Таймырский Долгано-Ненецкий муниципальный район, г. Дудинка, ул. 30 лет ВЛКСМ, 20
"
"Первый каменный дом в г. Дудинке, построенный в 1943 г.","86.161503452985","69.409266050448","Таймырский Долгано-Ненецкий муниципальный район, г. Дудинка, ул. Советская, 18
"
"Опорный пункт установления Советской власти в районе в 1925-1935 гг.","94.548618508714","70.979833111346","Таймырский Долгано-Ненецкий муниципальный район, п. Волочанка
"
"Могила первых комсомольцев Таймыра, убитых во время восстания кочевых жителей тундры в 1932 г.","94.510175273268","70.96997758824","Таймырский Долгано-Ненецкий муниципальный район, п. Старая Волочанка, кладбище
"
"Надгробие Елены и Прокопия Поповых, сооружённое в 1916 г.","89.873564289098","70.891605196861","Таймырский Долгано-Ненецкий муниципальный район, охотточка Введенское на р. Пясина
"
"Комплекс сооружений середины ХVIII века узлового пункта русского промыслового освоения центра Таймыра","86.836426996037","73.59793341022","Таймырский Долгано-Ненецкий муниципальный район, охотточка Введенское
на р. Пясина
"
"Остатки зимовий, где останавливались в середине ХVII - 1920-х гг. участники экспедиций первопроходца Лаптева Харитона Прокопьевича, учёных Миддендорфа Александра Фёдоровича и Урванцева Николая Николае","86.660897154182","73.5982286857","Таймырский Долгано-Ненецкий муниципальный район, охотточка Введенское
на р. Пясина"
"Зимовье Половинное (фундаменты построек), существовавшие в начале ХVII - 2-й половине ХIХ в.","88.545859616253","70.342231847438","Таймырский Долгано-Ненецкий муниципальный район, устье р. Половинки, на р. Пясина
"
"Авамо-Тагинарский волок, возникший в начале XVII в.","93.020180792379","70.849683138978","Таймырский Долгано-Ненецкий муниципальный район, р. Авам
р. Тагинарка
"
"Первый дом посёлка, в котором в 1936 г. размещался сельсовет одного из первых долгано-нганасанских колхозов","92.82081408536","71.114161848638","Таймырский Долгано-Ненецкий муниципальный район, п. Усть-Авам
"
"Могила Анциферова Куприна (1916-1978 гг.), охотника-промысловика","92.823148937709","71.113602101904","Таймырский Долгано-Ненецкий муниципальный район, п. Усть-Авам
"
"Братская могила десяти советско-партийных работников, погибших во время вражеской диверсии в 1932 году","102.47164882779","71.982004830219","Таймырский Долгано-Ненецкий муниципальный район, с. Хатанга, ул. Советская, 26б
"
"Место, где в 1660-1670 гг. находилось Хатангское ясачное зимовье","102.4674933667","71.981196889493","Таймырский Долгано-Ненецкий муниципальный район, с. Хатанга
"
"Комплекс 3-х зданий культурной базы, построенных в 1929-1939 гг.","102.46311573224","71.980432244529","Таймырский Долгано-Ненецкий муниципальный район,
с. Хатанга, ул. Советская, 14"
"Комплекс 3-х зданий культурной базы, построенных в 1929–1939 гг.","102.46559824857","71.979817989184","Таймырский Долгано-Ненецкий муниципальный район, с. Хатанга, ул. Советская, 18"
"Зимовье Налтаново-коренное","99.386178676598","71.274679097138","Таймырский Долгано-Ненецкий муниципальный район, п. Катырык

"
"Остатки базового посёлка 1739 года отряда землепроходца Лаптева Харитона Прокопьевича","105.92929118663","72.853724815725","Таймырский Долгано-Ненецкий муниципальный район, в 10 км северо-восточнее п. Новорыбное, правый берег р. Хатанга, между реками Попигай и Блудная, в 4 км ниже устья р. Блудная
"
"Зимовье ХVIII века и часовня ХIХ века","103.46340127744","70.622138070337","Таймырский Долгано-Ненецкий муниципальный район, устье р. Котуйкан
на р. Котуй
"
"Памятник-маяк ледоколу <Сибиряков>, установленный в 1942 г.","80.319949019754","73.48874017656","Таймырский Долгано-Ненецкий муниципальный район, о. Белуха, Карское море
"
"Могила Лисовского Николая Фёдоровича (1802-1844 гг.), декабриста","83.209136244862","70.164500436338","Таймырский Долгано-Ненецкий муниципальный район, с. Толстый Мыс, 20 км от с. Караул
"
"Братская могила 3 жителей, убитых белобандитами в июне 1919 г.","89.64096085189","55.427560196867","Ужурский район, д. Баит, центр
"
"Церковь Петра и Павла","89.851102526187","55.321412840211","Ужурский район, г. Ужур, ул. Советская, 2
"
"Братская могила 73 участников вооруженного восстания против колчаковского режима, расстрелянных карательным отрядом в начале 1919 года","89.853157138229","55.32185224202","Ужурский район, г. Ужур, ул. Ленина (напротив Дома культуры)
"
"Могила Кныша Якова Антоновича (1917-1961), полного кавалера ордена Славы","89.798076931759","55.302139905048","Ужурский район, г. Ужур, кладбище
"
"Братская могила борцов Клюквенского фронта, погибших в бою 12 июня 1918 г.","94.390344438275","55.897877592528","Уярский район, п. Громадск
"
"Братская могила партизан, расстрелянных колчаковцами в декабре 1918 г.

Братская могила красных дружинников, казнённых белогвардейцами в декабре 1918 г.","94.379584939204","55.712566492789","Уярский район, д. Николаевка, ул. Советская, 30
"
